10/22/2018												
4:51 PM												
aGe-noise_2018.10.22_COND_450to300.txt												
												
Data taken by: Brenda												
Ammeter is Keithley 485 at GPIB11::22::INSTR												
Temperature Controller is Lake Shore 331 at GPIB11::12::INSTR with the settings: control sensor=B;sample sensor=B;loop=1												
Readings: 5												
Voltage (V): 88.3												
Geo Factor: 25000												
Ea Window (pts): 3												
Shut off V when done?: TRUE												
Mconnect?: FALSE												
Use Abs(Cond)?: FALSE												
Rate (K/min): 1												
Heater: High												
description for header												
********************
Time (s)	Temperature Control (K)	1/kT Control (1/eV)	Rate Control (K/min)	Temperature Sample (K)	1/kT Sample (1/eV)	Rate Sample (K/min)	Current (A)	Current Std Dev/Mean	Conductivity (Ohm-cm)^-1	Ea (eV)	Reduced Ea
1.424027E+4	3.142000E+2	3.690006E+1	-1.529793E-1	3.142000E+2	3.690006E+1	-1.529793E-1	4.428600E-8	1.236785E-4	1.253851E-5	3.522690E-1	1.299899E+1
1.427949E+4	3.141000E+2	3.691181E+1	-1.501051E-1	3.141000E+2	3.691181E+1	-1.501051E-1	4.410200E-8	1.897102E-4	1.248641E-5	3.589054E-1	1.324784E+1
1.431946E+4	3.140000E+2	3.692357E+1	-1.538067E-1	3.140000E+2	3.692357E+1	-1.538067E-1	4.391400E-8	1.247262E-4	1.243318E-5	3.562894E-1	1.315549E+1
1.435847E+4	3.139000E+2	3.693533E+1	-1.485683E-1	3.139000E+2	3.693533E+1	-1.485683E-1	4.373400E-8	1.252395E-4	1.238222E-5	3.574094E-1	1.320127E+1
1.440290E+4	3.137900E+2	3.694828E+1	-1.488834E-1	3.137900E+2	3.694828E+1	-1.488834E-1	4.352800E-8	1.922119E-4	1.232390E-5	3.609420E-1	1.333570E+1
1.443917E+4	3.137000E+2	3.695888E+1	-1.493987E-1	3.137000E+2	3.695888E+1	-1.493987E-1	4.336400E-8	1.263081E-4	1.227746E-5	3.544098E-1	1.309884E+1
1.447933E+4	3.136000E+2	3.697066E+1	-1.466634E-1	3.136000E+2	3.697066E+1	-1.466634E-1	4.318400E-8	1.268346E-4	1.222650E-5	3.594849E-1	1.329038E+1
1.452024E+4	3.135000E+2	3.698246E+1	-1.456912E-1	3.135000E+2	3.698246E+1	-1.456912E-1	4.299800E-8	1.945811E-4	1.217384E-5	3.607582E-1	1.334174E+1
1.456142E+4	3.134000E+2	3.699426E+1	-1.497515E-1	3.134000E+2	3.699426E+1	-1.497515E-1	4.281800E-8	1.953991E-4	1.212288E-5	3.523649E-1	1.303573E+1
1.460549E+4	3.132900E+2	3.700725E+1	-1.451769E-1	3.132900E+2	3.700725E+1	-1.451769E-1	4.262400E-8	1.285010E-4	1.206795E-5	3.494402E-1	1.293134E+1
1.464269E+4	3.132000E+2	3.701788E+1	-1.430820E-1	3.132000E+2	3.701788E+1	-1.430820E-1	4.246600E-8	1.289791E-4	1.202322E-5	3.588846E-1	1.328538E+1
1.468462E+4	3.131000E+2	3.702970E+1	-1.415428E-1	3.131000E+2	3.702970E+1	-1.415428E-1	4.228200E-8	1.057693E-4	1.197112E-5	3.619320E-1	1.340225E+1
1.472701E+4	3.130000E+2	3.704153E+1	-1.450116E-1	3.130000E+2	3.704153E+1	-1.450116E-1	4.210400E-8	1.300880E-4	1.192072E-5	3.511890E-1	1.300859E+1
1.476839E+4	3.129000E+2	3.705337E+1	-1.425086E-1	3.129000E+2	3.705337E+1	-1.425086E-1	4.193200E-8	1.066521E-4	1.187203E-5	3.491968E-1	1.293915E+1
1.481470E+4	3.127900E+2	3.706640E+1	-1.378676E-1	3.127900E+2	3.706640E+1	-1.378676E-1	4.174000E-8	1.694075E-4	1.181767E-5	3.555824E-1	1.317966E+1
1.485387E+4	3.127000E+2	3.707707E+1	-1.419077E-1	3.127000E+2	3.707707E+1	-1.419077E-1	4.158000E-8	1.700594E-4	1.177237E-5	3.565524E-1	1.322017E+1
1.489615E+4	3.126000E+2	3.708893E+1	-1.389178E-1	3.126000E+2	3.708893E+1	-1.389178E-1	4.140600E-8	1.322810E-4	1.172310E-5	3.521432E-1	1.306062E+1
1.493934E+4	3.125000E+2	3.710080E+1	-1.430070E-1	3.125000E+2	3.710080E+1	-1.430070E-1	4.123400E-8	1.328327E-4	1.167441E-5	3.431467E-1	1.273103E+1
1.498130E+4	3.124000E+2	3.711268E+1	-1.346719E-1	3.124000E+2	3.711268E+1	-1.346719E-1	4.107000E-8	0.000000E+0	1.162797E-5	3.517258E-1	1.305370E+1
1.503031E+4	3.122900E+2	3.712575E+1	-1.339319E-1	3.122900E+2	3.712575E+1	-1.339319E-1	4.087400E-8	1.340027E-4	1.157248E-5	3.641808E-1	1.351999E+1
1.507062E+4	3.122000E+2	3.713645E+1	-1.354922E-1	3.122000E+2	3.713645E+1	-1.354922E-1	4.071600E-8	1.345227E-4	1.152775E-5	3.541750E-1	1.315307E+1
1.511491E+4	3.121000E+2	3.714835E+1	-1.385233E-1	3.121000E+2	3.714835E+1	-1.385233E-1	4.054800E-8	1.102924E-4	1.148018E-5	3.439326E-1	1.277654E+1
1.515822E+4	3.120000E+2	3.716026E+1	-1.336749E-1	3.120000E+2	3.716026E+1	-1.336749E-1	4.038400E-8	1.356286E-4	1.143375E-5	3.493192E-1	1.298078E+1
1.520311E+4	3.119000E+2	3.717217E+1	-1.310382E-1	3.119000E+2	3.717217E+1	-1.310382E-1	4.021200E-8	1.112140E-4	1.138505E-5	3.557329E-1	1.322362E+1
1.525347E+4	3.117900E+2	3.718528E+1	-1.343685E-1	3.117900E+2	3.718528E+1	-1.343685E-1	4.002600E-8	1.368417E-4	1.133239E-5	3.538870E-1	1.315890E+1
1.529366E+4	3.117000E+2	3.719602E+1	-1.325235E-1	3.117000E+2	3.719602E+1	-1.325235E-1	3.987400E-8	1.373633E-4	1.128935E-5	3.472345E-1	1.291600E+1
1.533894E+4	3.116000E+2	3.720796E+1	-1.297718E-1	3.116000E+2	3.720796E+1	-1.297718E-1	3.971200E-8	1.126142E-4	1.124349E-5	3.479846E-1	1.294778E+1
1.538517E+4	3.115000E+2	3.721990E+1	-1.272157E-1	3.115000E+2	3.721990E+1	-1.272157E-1	3.954400E-8	1.385096E-4	1.119592E-5	3.555610E-1	1.323395E+1
1.543234E+4	3.114000E+2	3.723186E+1	-1.291560E-1	3.114000E+2	3.723186E+1	-1.291560E-1	3.937600E-8	1.391006E-4	1.114836E-5	3.519728E-1	1.310485E+1
1.548344E+4	3.112900E+2	3.724501E+1	-1.317652E-1	3.112900E+2	3.724501E+1	-1.317652E-1	3.919600E-8	1.397394E-4	1.109740E-5	3.433487E-1	1.278756E+1
1.552442E+4	3.112000E+2	3.725578E+1	-1.240695E-1	3.112000E+2	3.725578E+1	-1.240695E-1	3.905400E-8	1.402475E-4	1.105719E-5	3.469808E-1	1.292727E+1
1.557278E+4	3.111000E+2	3.726776E+1	-1.294415E-1	3.111000E+2	3.726776E+1	-1.294415E-1	3.888800E-8	1.150004E-4	1.101019E-5	3.477146E-1	1.295856E+1
1.561913E+4	3.110000E+2	3.727974E+1	-1.245511E-1	3.110000E+2	3.727974E+1	-1.245511E-1	3.873000E-8	1.825734E-4	1.096546E-5	3.446557E-1	1.284867E+1
1.566730E+4	3.109000E+2	3.729173E+1	-1.237879E-1	3.109000E+2	3.729173E+1	-1.237879E-1	3.856800E-8	1.159546E-4	1.091959E-5	3.458498E-1	1.289759E+1
1.572062E+4	3.107900E+2	3.730493E+1	-1.256778E-1	3.107900E+2	3.730493E+1	-1.256778E-1	3.839400E-8	1.426584E-4	1.087033E-5	3.469161E-1	1.294119E+1
1.576359E+4	3.107000E+2	3.731574E+1	-1.215658E-1	3.107000E+2	3.731574E+1	-1.215658E-1	3.824800E-8	1.169247E-4	1.082899E-5	3.506197E-1	1.308388E+1
1.581294E+4	3.106000E+2	3.732775E+1	-1.242365E-1	3.106000E+2	3.732775E+1	-1.242365E-1	3.808800E-8	1.174159E-4	1.078369E-5	3.407703E-1	1.272020E+1
1.586124E+4	3.105000E+2	3.733977E+1	-1.193175E-1	3.105000E+2	3.733977E+1	-1.193175E-1	3.793600E-8	1.443807E-4	1.074066E-5	3.375865E-1	1.260539E+1
1.591153E+4	3.104000E+2	3.735180E+1	-1.217555E-1	3.104000E+2	3.735180E+1	-1.217555E-1	3.778000E-8	0.000000E+0	1.069649E-5	3.436403E-1	1.283582E+1
1.596573E+4	3.102900E+2	3.736505E+1	-1.193660E-1	3.102900E+2	3.736505E+1	-1.193660E-1	3.760800E-8	1.189145E-4	1.064779E-5	3.443533E-1	1.286630E+1
1.601097E+4	3.102000E+2	3.737589E+1	-1.189910E-1	3.102000E+2	3.737589E+1	-1.189910E-1	3.746800E-8	1.193588E-4	1.060815E-5	3.380288E-1	1.263438E+1
1.606140E+4	3.101000E+2	3.738794E+1	-1.189296E-1	3.101000E+2	3.738794E+1	-1.189296E-1	3.731800E-8	1.198386E-4	1.056569E-5	3.356164E-1	1.254800E+1
1.611185E+4	3.100000E+2	3.740000E+1	-1.142052E-1	3.100000E+2	3.740000E+1	-1.142052E-1	3.716600E-8	1.473719E-4	1.052265E-5	3.479520E-1	1.301339E+1
1.616438E+4	3.099000E+2	3.741207E+1	-1.148485E-1	3.099000E+2	3.741207E+1	-1.148485E-1	3.700600E-8	1.480091E-4	1.047735E-5	3.473523E-1	1.299544E+1
1.622185E+4	3.097900E+2	3.742535E+1	-1.143947E-1	3.097900E+2	3.742535E+1	-1.143947E-1	3.684000E-8	0.000000E+0	1.043035E-5	3.413128E-1	1.277326E+1
1.626905E+4	3.097000E+2	3.743623E+1	-1.169864E-1	3.097000E+2	3.743623E+1	-1.169864E-1	3.670200E-8	1.218499E-4	1.039128E-5	3.392317E-1	1.269980E+1
1.632034E+4	3.096000E+2	3.744832E+1	-1.124585E-1	3.096000E+2	3.744832E+1	-1.124585E-1	3.655400E-8	1.498393E-4	1.034938E-5	3.370036E-1	1.262022E+1
1.637370E+4	3.095000E+2	3.746042E+1	-1.123848E-1	3.095000E+2	3.746042E+1	-1.123848E-1	3.640400E-8	1.504567E-4	1.030691E-5	3.381547E-1	1.266742E+1
1.642708E+4	3.094000E+2	3.747253E+1	-1.111710E-1	3.094000E+2	3.747253E+1	-1.111710E-1	3.625600E-8	1.510709E-4	1.026501E-5	3.406545E-1	1.276542E+1
1.648645E+4	3.092900E+2	3.748585E+1	-1.113930E-1	3.092900E+2	3.748585E+1	-1.113930E-1	3.609000E-8	0.000000E+0	1.021801E-5	3.428560E-1	1.285177E+1
1.653493E+4	3.092000E+2	3.749677E+1	-1.081003E-1	3.092000E+2	3.749677E+1	-1.081003E-1	3.595600E-8	1.523313E-4	1.018007E-5	3.404335E-1	1.276540E+1
1.659043E+4	3.091000E+2	3.750890E+1	-1.104159E-1	3.091000E+2	3.750890E+1	-1.104159E-1	3.580800E-8	1.248921E-4	1.013817E-5	3.359813E-1	1.260230E+1
1.664477E+4	3.090000E+2	3.752104E+1	-1.082056E-1	3.090000E+2	3.752104E+1	-1.082056E-1	3.566400E-8	1.535786E-4	1.009740E-5	3.394774E-1	1.273753E+1
1.670022E+4	3.089000E+2	3.753318E+1	-1.111223E-1	3.089000E+2	3.753318E+1	-1.111223E-1	3.551400E-8	1.542272E-4	1.005493E-5	3.330575E-1	1.250097E+1
1.675962E+4	3.087900E+2	3.754655E+1	-1.053802E-1	3.087900E+2	3.754655E+1	-1.053802E-1	3.536200E-8	1.264673E-4	1.001189E-5	3.208422E-1	1.204607E+1
1.681086E+4	3.087000E+2	3.755750E+1	-1.047687E-1	3.087000E+2	3.755750E+1	-1.047687E-1	3.523800E-8	1.269123E-4	9.976784E-6	3.267253E-1	1.227121E+1
1.686813E+4	3.086000E+2	3.756967E+1	-1.044659E-1	3.086000E+2	3.756967E+1	-1.044659E-1	3.509600E-8	1.560641E-4	9.936580E-6	3.346972E-1	1.257446E+1
1.692556E+4	3.085000E+2	3.758185E+1	-1.044550E-1	3.085000E+2	3.758185E+1	-1.044550E-1	3.495200E-8	1.279508E-4	9.895810E-6	3.334804E-1	1.253282E+1
1.698300E+4	3.084000E+2	3.759403E+1	-1.041223E-1	3.084000E+2	3.759403E+1	-1.041223E-1	3.481200E-8	1.284654E-4	9.856172E-6	3.276878E-1	1.231934E+1
1.704639E+4	3.082900E+2	3.760745E+1	-1.015916E-1	3.082900E+2	3.760745E+1	-1.015916E-1	3.466000E-8	0.000000E+0	9.813137E-6	3.262784E-1	1.227003E+1
1.709955E+4	3.082000E+2	3.761843E+1	-1.012470E-1	3.082000E+2	3.761843E+1	-1.012470E-1	3.453600E-8	1.585947E-4	9.778029E-6	3.348388E-1	1.259633E+1
1.715881E+4	3.081000E+2	3.763064E+1	-1.007016E-1	3.081000E+2	3.763064E+1	-1.007016E-1	3.439200E-8	1.300342E-4	9.737259E-6	3.332509E-1	1.254046E+1
1.721839E+4	3.080000E+2	3.764286E+1	-1.007912E-1	3.080000E+2	3.764286E+1	-1.007912E-1	3.425600E-8	1.598910E-4	9.698754E-6	3.272408E-1	1.231827E+1
1.727792E+4	3.079000E+2	3.765508E+1	-9.772566E-2	3.079000E+2	3.765508E+1	-9.772566E-2	3.411800E-8	1.310785E-4	9.659683E-6	3.333639E-1	1.255308E+1
1.734545E+4	3.077900E+2	3.766854E+1	-9.929939E-2	3.077900E+2	3.766854E+1	-9.929939E-2	3.396400E-8	1.612656E-4	9.616082E-6	3.320221E-1	1.250633E+1
1.739983E+4	3.077000E+2	3.767956E+1	-9.594013E-2	3.077000E+2	3.767956E+1	-9.594013E-2	3.384200E-8	1.321475E-4	9.581540E-6	3.329295E-1	1.254487E+1
1.746237E+4	3.076000E+2	3.769181E+1	-9.800078E-2	3.076000E+2	3.769181E+1	-9.800078E-2	3.370200E-8	1.326965E-4	9.541903E-6	3.268539E-1	1.231974E+1
1.752360E+4	3.075000E+2	3.770407E+1	-9.465813E-2	3.075000E+2	3.770407E+1	-9.465813E-2	3.357200E-8	1.332103E-4	9.505096E-6	3.280064E-1	1.236715E+1
1.758698E+4	3.074000E+2	3.771633E+1	-9.342884E-2	3.074000E+2	3.771633E+1	-9.342884E-2	3.343200E-8	1.337681E-4	9.465459E-6	3.295378E-1	1.242921E+1
1.765762E+4	3.072900E+2	3.772983E+1	-9.411437E-2	3.072900E+2	3.772983E+1	-9.411437E-2	3.328800E-8	1.343468E-4	9.424689E-6	3.227523E-1	1.217692E+1
1.771500E+4	3.072000E+2	3.774089E+1	-9.468501E-2	3.072000E+2	3.774089E+1	-9.468501E-2	3.316800E-8	1.348328E-4	9.390713E-6	3.202463E-1	1.208662E+1
1.777837E+4	3.071000E+2	3.775317E+1	-9.054280E-2	3.071000E+2	3.775317E+1	-9.054280E-2	3.304000E-8	0.000000E+0	9.354473E-6	3.250249E-1	1.227070E+1
1.784464E+4	3.070000E+2	3.776547E+1	-9.034240E-2	3.070000E+2	3.776547E+1	-9.034240E-2	3.290400E-8	1.664608E-4	9.315968E-6	3.310357E-1	1.250173E+1
1.791105E+4	3.069000E+2	3.777778E+1	-9.100059E-2	3.069000E+2	3.777778E+1	-9.100059E-2	3.277200E-8	1.364621E-4	9.278596E-6	3.210215E-1	1.212772E+1
1.798358E+4	3.067900E+2	3.779132E+1	-8.941434E-2	3.067900E+2	3.779132E+1	-8.941434E-2	3.263200E-8	1.370476E-4	9.238958E-6	3.182533E-1	1.202675E+1
1.804397E+4	3.067000E+2	3.780241E+1	-8.880995E-2	3.067000E+2	3.780241E+1	-8.880995E-2	3.251600E-8	1.684471E-4	9.206116E-6	3.231505E-1	1.221610E+1
1.811153E+4	3.066000E+2	3.781474E+1	-8.857527E-2	3.066000E+2	3.781474E+1	-8.857527E-2	3.238600E-8	1.691233E-4	9.169309E-6	3.254613E-1	1.230724E+1
1.817927E+4	3.065000E+2	3.782708E+1	-8.659508E-2	3.065000E+2	3.782708E+1	-8.659508E-2	3.225600E-8	1.698049E-4	9.132503E-6	3.215154E-1	1.216200E+1
1.824856E+4	3.064000E+2	3.783943E+1	-8.726350E-2	3.064000E+2	3.783943E+1	-8.726350E-2	3.213000E-8	0.000000E+0	9.096829E-6	3.168723E-1	1.199050E+1
1.832419E+4	3.062900E+2	3.785302E+1	-8.404931E-2	3.062900E+2	3.785302E+1	-8.404931E-2	3.199200E-8	1.397892E-4	9.057758E-6	3.160745E-1	1.196392E+1
1.838844E+4	3.062000E+2	3.786414E+1	-8.399009E-2	3.062000E+2	3.786414E+1	-8.399009E-2	3.188000E-8	0.000000E+0	9.026048E-6	3.151264E-1	1.193222E+1
1.845988E+4	3.061000E+2	3.787651E+1	-8.281688E-2	3.061000E+2	3.787651E+1	-8.281688E-2	3.175600E-8	1.724784E-4	8.990940E-6	3.181222E-1	1.204935E+1
1.853233E+4	3.060000E+2	3.788889E+1	-8.372872E-2	3.060000E+2	3.788889E+1	-8.372872E-2	3.163000E-8	0.000000E+0	8.955266E-6	3.140330E-1	1.189838E+1
1.860399E+4	3.059000E+2	3.790127E+1	-8.079918E-2	3.059000E+2	3.790127E+1	-8.079918E-2	3.151000E-8	0.000000E+0	8.921291E-6	3.173748E-1	1.202912E+1
1.868567E+4	3.057900E+2	3.791491E+1	-8.248179E-2	3.057900E+2	3.791491E+1	-8.248179E-2	3.137000E-8	0.000000E+0	8.881653E-6	3.164648E-1	1.199830E+1
1.875114E+4	3.057000E+2	3.792607E+1	-8.040848E-2	3.057000E+2	3.792607E+1	-8.040848E-2	3.126400E-8	1.751927E-4	8.851642E-6	3.123258E-1	1.184550E+1
1.882576E+4	3.056000E+2	3.793848E+1	-7.813619E-2	3.056000E+2	3.793848E+1	-7.813619E-2	3.114000E-8	0.000000E+0	8.816535E-6	3.103708E-1	1.177502E+1
1.890255E+4	3.055000E+2	3.795090E+1	-7.928957E-2	3.055000E+2	3.795090E+1	-7.928957E-2	3.102400E-8	1.765480E-4	8.783692E-6	3.009895E-1	1.142282E+1
1.897822E+4	3.054000E+2	3.796333E+1	-7.713074E-2	3.054000E+2	3.796333E+1	-7.713074E-2	3.090800E-8	1.446919E-4	8.750849E-6	3.075356E-1	1.167529E+1
1.906379E+4	3.052900E+2	3.797701E+1	-7.742046E-2	3.052900E+2	3.797701E+1	-7.742046E-2	3.077600E-8	1.779707E-4	8.713477E-6	3.108021E-1	1.180289E+1
1.913354E+4	3.052000E+2	3.798820E+1	-7.536931E-2	3.052000E+2	3.798820E+1	-7.536931E-2	3.067000E-8	0.000000E+0	8.683465E-6	3.117071E-1	1.184141E+1
1.921314E+4	3.051000E+2	3.800066E+1	-7.446571E-2	3.051000E+2	3.800066E+1	-7.446571E-2	3.055000E-8	0.000000E+0	8.649490E-6	3.127336E-1	1.188408E+1
1.929372E+4	3.050000E+2	3.801311E+1	-7.521059E-2	3.050000E+2	3.801311E+1	-7.521059E-2	3.043200E-8	1.469550E-4	8.616082E-6	3.031739E-1	1.152460E+1
1.937349E+4	3.049000E+2	3.802558E+1	-7.177190E-2	3.049000E+2	3.802558E+1	-7.177190E-2	3.032000E-8	0.000000E+0	8.584371E-6	3.049737E-1	1.159701E+1
1.946545E+4	3.047900E+2	3.803931E+1	-7.244335E-2	3.047900E+2	3.803931E+1	-7.244335E-2	3.019000E-8	0.000000E+0	8.547565E-6	3.079408E-1	1.171342E+1
1.953999E+4	3.047000E+2	3.805054E+1	-7.235628E-2	3.047000E+2	3.805054E+1	-7.235628E-2	3.008800E-8	1.486352E-4	8.518686E-6	3.054991E-1	1.162462E+1
1.962292E+4	3.046000E+2	3.806303E+1	-7.074888E-2	3.046000E+2	3.806303E+1	-7.074888E-2	2.997200E-8	1.492105E-4	8.485844E-6	3.043603E-1	1.158489E+1
